Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Weather Condition,Recommended Crop
2020-07-31,Hyderabad,10.2,96,0.0,21.3,Sunny,Peas
2019-10-18,Kolkata,11.9,34,103.2,39.4,Sunny,Cucumber
2016-07-01,Bangalore,18.3,63,81.1,46.1,Sunny,Pumpkin
2015-02-08,Bhopal,42.5,46,20.6,45.7,Drizzle,Pumpkin
2017-12-05,Hyderabad,42.9,25,0.0,0.0,Drizzle,Muskmelon
2021-12-27,Pune,37.7,91,0.0,35.8,Sunny,Muskmelon
2018-11-10,Hyderabad,22.8,22,0.0,8.3,Foggy,Pumpkin
2023-05-18,Mumbai,19.0,99,32.3,3.7,Cloudy,Mustard
2022-05-08,Indore,31.1,85,0.0,31.4,Foggy,Bitter Gourd
2024-05-04,Chandigarh,33.9,72,41.3,40.6,Sunny,Muskmelon
2015-06-23,Lucknow,40.7,71,103.6,18.1,Stormy,Cotton
2015-01-23,Ahmedabad,34.8,65,0.0,3.1,Drizzle,Cucumber
2021-01-07,Nagpur,22.2,58,0.0,24.9,Rainy,Pumpkin
2017-05-05,Visakhapatnam,30.9,51,282.6,19.3,Drizzle,Jute
2015-01-10,Bangalore,30.2,92,74.9,7.3,Rainy,Watermelon
2020-04-10,Bhopal,44.5,100,0.0,45.5,Drizzle,Cucumber
2022-09-05,Hyderabad,23.5,96,0.0,0.6,Rainy,Bitter Gourd
2023-01-06,Kolkata,13.4,96,0.0,49.9,Cloudy,Mustard
2016-04-21,Delhi,31.3,88,0.0,7.1,Drizzle,Watermelon
2016-10-27,Delhi,41.9,70,293.3,17.8,Cloudy,Jute
2015-01-24,Jaipur,28.3,35,0.0,45.7,Cloudy,Bitter Gourd
2015-10-23,Nagpur,36.7,98,0.0,46.9,Sunny,Muskmelon
2021-01-20,Jaipur,11.7,54,0.0,4.5,Stormy,Lentils
2020-01-09,Jaipur,27.2,99,0.0,48.0,Drizzle,Pumpkin
2022-05-06,Delhi,11.1,26,0.0,15.0,Sunny,Gram
2017-07-25,Kolkata,12.4,94,139.8,42.6,Cloudy,Cucumber
2018-06-24,Ahmedabad,12.6,52,243.7,31.3,Stormy,Bitter Gourd
2015-02-03,Mumbai,20.5,67,0.0,43.1,Cloudy,Pumpkin
2019-07-01,Lucknow,44.3,87,213.5,13.8,Rainy,Rice
2021-04-26,Kochi,39.8,34,0.0,21.7,Stormy,Bitter Gourd
2019-01-31,Hyderabad,26.4,41,267.0,4.9,Foggy,Maize
2022-02-02,Bangalore,38.3,58,0.0,22.1,Foggy,Muskmelon
2021-04-01,Ahmedabad,14.3,50,0.0,20.1,Rainy,Mustard
2021-11-16,Jaipur,15.3,82,0.0,32.8,Drizzle,Peas
2015-12-31,Hyderabad,14.9,81,0.0,45.6,Hazy,Mustard
2018-02-23,Mumbai,40.4,41,60.4,33.5,Rainy,Pumpkin
2022-11-27,Delhi,29.0,77,271.2,48.0,Drizzle,Groundnut
2018-02-11,Pune,13.9,57,0.0,48.4,Stormy,Lentils
2023-04-16,Delhi,13.0,50,0.0,25.0,Cloudy,Barley
2019-03-29,Chennai,39.5,22,5.3,38.8,Rainy,Muskmelon
2024-03-27,Bangalore,20.5,53,0.0,23.3,Foggy,Pumpkin
2022-06-23,Indore,36.6,47,0.0,28.5,Rainy,Cucumber
2019-08-20,Bangalore,23.1,80,0.0,5.6,Foggy,Watermelon
2019-01-06,Lucknow,44.9,97,32.1,7.1,Rainy,Bitter Gourd
2017-11-22,Pune,24.7,65,0.0,34.4,Cloudy,Bitter Gourd
2023-02-12,Kolkata,23.0,70,0.0,39.9,Drizzle,Watermelon
2016-04-16,Bangalore,41.7,61,221.3,27.0,Foggy,Groundnut
2022-11-14,Ahmedabad,21.8,89,141.8,7.0,Rainy,Bitter Gourd
2019-07-08,Kochi,18.8,100,158.0,38.3,Sunny,Watermelon
2024-08-10,Indore,34.9,23,37.7,45.6,Hazy,Pumpkin
2015-11-10,Chennai,25.8,24,0.0,25.7,Hazy,Pumpkin
2021-01-05,Delhi,14.0,74,0.0,39.3,Drizzle,Wheat
2018-12-28,Chennai,20.0,42,0.0,12.2,Sunny,Watermelon
2024-11-01,Ahmedabad,40.8,38,26.6,18.8,Drizzle,Muskmelon
2022-05-31,Ahmedabad,25.2,82,0.0,0.2,Rainy,Muskmelon
2024-04-04,Kochi,19.9,81,151.3,9.0,Stormy,Muskmelon
2020-12-21,Indore,28.7,62,141.3,20.3,Sunny,Rice
2021-06-28,Lucknow,32.5,49,0.0,4.0,Drizzle,Bitter Gourd
2021-01-16,Delhi,15.8,47,0.0,34.3,Sunny,Barley
2023-09-30,Bhopal,13.0,24,108.5,8.3,Hazy,Cucumber
2022-05-07,Chandigarh,27.3,46,97.4,6.1,Foggy,Cucumber
2018-05-28,Jaipur,30.5,63,0.0,16.0,Foggy,Watermelon
2017-03-23,Hyderabad,23.6,45,0.0,30.8,Foggy,Muskmelon
2017-10-14,Nagpur,37.2,79,0.0,15.3,Sunny,Muskmelon
2020-11-03,Nagpur,42.8,56,148.3,43.3,Cloudy,Maize
2016-02-16,Bhopal,39.6,74,0.0,27.4,Sunny,Bitter Gourd
2015-01-05,Delhi,31.8,58,0.0,1.9,Hazy,Pumpkin
2018-01-10,Mumbai,26.2,27,0.0,26.8,Cloudy,Muskmelon
2016-01-31,Patna,23.2,48,68.6,49.7,Rainy,Pumpkin
2023-09-06,Coimbatore,22.1,63,0.0,7.9,Rainy,Watermelon
2015-10-01,Hyderabad,19.4,68,0.0,33.7,Stormy,Mustard
2024-12-24,Delhi,16.5,81,194.4,47.9,Hazy,Pumpkin
2019-04-02,Chandigarh,38.3,57,0.0,14.8,Rainy,Watermelon
2018-11-22,Pune,24.7,91,202.0,23.1,Stormy,Muskmelon
2024-05-16,Lucknow,10.9,65,0.0,42.7,Foggy,Gram
2017-09-16,Kochi,34.5,79,0.0,45.0,Foggy,Cucumber
2022-05-18,Chennai,36.1,25,0.0,47.8,Drizzle,Bitter Gourd
2018-08-02,Mumbai,42.6,63,150.4,21.4,Sunny,Cotton
2023-02-04,Coimbatore,14.8,97,0.0,18.5,Cloudy,Wheat
2015-05-21,Chennai,19.5,29,0.0,39.7,Sunny,Lentils
2023-02-03,Patna,39.6,79,0.0,12.5,Foggy,Watermelon
2023-06-24,Chandigarh,33.0,39,12.8,34.7,Drizzle,Bitter Gourd
2021-04-27,Patna,22.4,100,0.0,24.7,Sunny,Pumpkin
2020-04-23,Jaipur,12.3,86,207.1,12.4,Foggy,Bitter Gourd
2020-02-13,Lucknow,20.2,55,0.0,46.9,Cloudy,Bitter Gourd
2023-11-05,Jaipur,33.7,66,0.0,1.5,Rainy,Watermelon
2016-07-28,Delhi,35.8,86,63.2,33.0,Hazy,Muskmelon
2018-10-04,Mumbai,39.5,51,0.0,26.9,Sunny,Pumpkin
2020-08-10,Ahmedabad,25.6,82,107.8,11.2,Drizzle,Rice
2020-11-30,Patna,39.4,47,0.0,27.3,Sunny,Cucumber
2022-09-18,Chandigarh,15.7,91,0.0,31.9,Cloudy,Lentils
2018-11-06,Hyderabad,25.9,74,25.3,40.4,Cloudy,Bitter Gourd
2015-11-21,Delhi,23.5,55,289.8,32.7,Drizzle,Bitter Gourd
2016-10-24,Jaipur,33.1,33,167.3,22.5,Drizzle,Groundnut
2023-11-22,Hyderabad,11.1,36,0.0,26.9,Rainy,Mustard
2016-06-19,Kolkata,34.1,23,0.0,34.8,Stormy,Bitter Gourd
2022-10-22,Bhopal,17.9,38,0.0,5.9,Cloudy,Peas
2020-01-12,Chandigarh,35.9,42,0.0,9.0,Stormy,Muskmelon
2015-08-23,Chennai,22.6,57,0.0,3.2,Sunny,Cucumber
2021-12-05,Pune,15.8,66,0.0,27.4,Rainy,Barley
2021-03-03,Bangalore,41.7,48,0.0,30.4,Sunny,Muskmelon
2019-03-20,Delhi,24.2,75,244.6,20.4,Stormy,Cucumber
2024-07-22,Kolkata,22.8,45,0.0,28.3,Stormy,Bitter Gourd
2016-05-30,Patna,25.4,35,0.0,16.1,Stormy,Cucumber
2023-05-15,Visakhapatnam,28.1,49,0.0,13.7,Sunny,Watermelon
2024-05-29,Jaipur,14.1,77,113.0,42.6,Hazy,Bitter Gourd
2021-04-29,Ahmedabad,39.6,59,0.0,46.6,Hazy,Muskmelon
2022-06-30,Bhopal,20.3,58,0.0,29.6,Drizzle,Pumpkin
2015-12-03,Delhi,42.5,20,0.0,39.8,Sunny,Pumpkin
2022-06-20,Ahmedabad,24.6,98,0.0,43.3,Drizzle,Pumpkin
2015-06-12,Chennai,12.2,48,0.0,34.7,Cloudy,Wheat
2016-10-30,Chandigarh,39.0,41,0.0,12.3,Foggy,Watermelon
2023-11-23,Chennai,36.1,22,193.7,41.1,Stormy,Cotton
2017-01-20,Kochi,13.5,37,0.0,25.6,Drizzle,Wheat
2023-08-16,Bangalore,12.9,61,110.4,49.3,Stormy,Bitter Gourd
2021-01-21,Bangalore,18.4,38,0.0,10.9,Stormy,Peas
2019-01-25,Mumbai,33.3,74,0.0,37.6,Stormy,Cucumber
2020-06-08,Bhopal,12.7,23,34.3,2.4,Sunny,Mustard
2023-02-05,Kochi,20.8,57,0.0,3.8,Hazy,Bitter Gourd
2020-07-01,Ahmedabad,29.3,33,0.0,39.9,Cloudy,Muskmelon
2020-09-28,Patna,15.3,71,0.0,10.3,Stormy,Lentils
2023-10-20,Jaipur,12.6,68,0.0,8.8,Stormy,Wheat
2018-08-21,Lucknow,23.7,74,0.0,43.1,Sunny,Cucumber
2018-11-21,Delhi,43.5,91,0.0,47.7,Hazy,Cucumber
2019-05-25,Lucknow,23.3,39,126.9,46.0,Sunny,Pumpkin
2023-12-15,Kochi,44.8,73,260.7,5.1,Foggy,Rice
2019-06-03,Lucknow,30.9,72,0.0,38.1,Cloudy,Pumpkin
2024-05-01,Hyderabad,28.3,52,0.0,39.1,Foggy,Bitter Gourd
2020-12-22,Visakhapatnam,35.1,23,0.0,13.2,Rainy,Pumpkin
2020-06-15,Chennai,36.2,45,0.0,11.9,Cloudy,Bitter Gourd
2020-03-30,Bangalore,43.4,39,211.4,36.7,Cloudy,Soybean
2023-01-16,Patna,34.2,59,0.0,49.8,Drizzle,Muskmelon
2023-08-19,Kolkata,23.6,98,0.0,26.6,Hazy,Bitter Gourd
2024-07-21,Patna,23.7,84,0.0,4.1,Cloudy,Pumpkin
2023-09-23,Bhopal,21.8,34,0.0,17.1,Rainy,Bitter Gourd
2017-04-22,Bhopal,29.5,88,0.0,40.9,Cloudy,Muskmelon
2022-08-26,Jaipur,33.6,61,0.0,15.3,Sunny,Pumpkin
2020-07-25,Hyderabad,44.8,31,0.0,2.9,Rainy,Cucumber
2015-12-22,Nagpur,17.8,27,0.0,37.6,Drizzle,Lentils
2023-06-12,Visakhapatnam,17.6,50,200.7,49.3,Sunny,Watermelon
2016-06-11,Delhi,18.2,96,0.0,38.1,Stormy,Mustard
2018-11-14,Bhopal,25.8,34,118.9,39.6,Drizzle,Cotton
2019-07-02,Hyderabad,36.4,100,0.0,2.9,Cloudy,Pumpkin
2018-09-15,Indore,24.8,61,0.0,15.8,Cloudy,Watermelon
2017-11-17,Visakhapatnam,30.9,69,0.0,46.2,Hazy,Cucumber
2018-06-09,Indore,22.2,65,269.5,48.4,Cloudy,Cucumber
2021-09-23,Pune,25.3,68,0.0,8.9,Stormy,Pumpkin
2020-12-06,Delhi,16.1,100,89.6,26.1,Hazy,Watermelon
2020-04-08,Kolkata,20.1,45,0.0,14.3,Cloudy,Bitter Gourd
2015-12-09,Lucknow,15.9,45,0.0,5.1,Foggy,Gram
2020-12-10,Nagpur,19.7,36,0.0,29.5,Drizzle,Peas
2023-10-28,Hyderabad,12.3,44,206.8,21.6,Stormy,Muskmelon
2024-01-02,Jaipur,26.2,62,0.0,25.9,Stormy,Bitter Gourd
2023-05-09,Jaipur,24.5,25,0.0,11.1,Drizzle,Watermelon
2015-08-16,Mumbai,32.6,24,0.0,20.5,Stormy,Muskmelon
2023-09-28,Indore,38.7,78,0.0,31.1,Stormy,Bitter Gourd
2017-03-02,Coimbatore,42.0,37,0.0,30.8,Hazy,Watermelon
2023-02-10,Hyderabad,17.0,56,79.3,39.1,Drizzle,Bitter Gourd
2018-01-07,Bangalore,19.5,89,0.0,31.2,Sunny,Wheat
2021-09-28,Nagpur,12.0,50,0.0,25.3,Cloudy,Barley
2020-06-20,Nagpur,17.4,61,0.0,37.6,Foggy,Mustard
2022-09-17,Indore,43.4,46,1.3,8.1,Hazy,Cucumber
2016-04-08,Mumbai,14.9,94,3.5,11.9,Rainy,Gram
2023-09-24,Nagpur,37.4,96,0.0,4.8,Drizzle,Watermelon
2016-09-27,Ahmedabad,38.4,92,0.0,23.8,Foggy,Cucumber
2021-10-20,Ahmedabad,16.7,67,0.0,12.7,Cloudy,Gram
2017-03-07,Patna,12.6,89,0.0,12.3,Stormy,Wheat
2017-04-07,Bangalore,37.6,73,115.7,45.1,Sunny,Pigeon Pea
2020-06-04,Kochi,17.1,34,0.0,20.4,Stormy,Mustard
2018-05-05,Hyderabad,36.3,51,0.0,18.4,Sunny,Cucumber
2019-12-09,Jaipur,29.8,72,0.0,46.5,Hazy,Muskmelon
2022-07-13,Chandigarh,35.5,24,0.0,20.0,Stormy,Watermelon
2021-10-27,Mumbai,38.0,45,89.3,7.1,Sunny,Bitter Gourd
2015-09-06,Chennai,22.9,95,43.7,17.6,Cloudy,Pumpkin
2020-09-28,Chennai,26.2,49,0.0,25.3,Rainy,Bitter Gourd
2022-09-28,Mumbai,11.1,30,0.0,40.8,Drizzle,Gram
2019-11-02,Indore,20.7,33,265.0,45.6,Rainy,Cucumber
2020-01-30,Visakhapatnam,30.2,21,0.0,14.2,Rainy,Cucumber
2018-08-05,Kochi,40.9,33,0.0,19.9,Foggy,Bitter Gourd
2023-05-18,Mumbai,24.1,32,169.9,8.1,Sunny,Pumpkin
2020-03-30,Lucknow,13.8,67,0.0,20.0,Rainy,Gram
2021-02-01,Bhopal,28.1,41,235.2,44.8,Drizzle,Maize
2019-11-25,Pune,13.8,75,228.7,39.8,Rainy,Watermelon
2015-03-13,Visakhapatnam,26.7,97,0.0,0.4,Sunny,Watermelon
2019-01-06,Indore,32.9,43,0.0,16.9,Foggy,Muskmelon
2021-12-01,Bangalore,19.2,61,0.0,14.4,Rainy,Barley
2016-02-02,Bangalore,29.2,91,160.2,8.0,Drizzle,Jute
2022-01-04,Jaipur,42.5,99,0.0,43.2,Cloudy,Watermelon
2021-11-13,Mumbai,31.5,32,0.0,21.8,Rainy,Cucumber
2023-05-10,Visakhapatnam,17.5,43,0.0,31.1,Cloudy,Lentils
2017-03-30,Chandigarh,24.4,94,0.0,9.5,Drizzle,Cucumber
2021-03-02,Hyderabad,41.7,20,138.9,44.7,Cloudy,Rice
2018-09-18,Indore,33.9,45,0.0,45.4,Drizzle,Cucumber
2021-11-25,Bhopal,38.9,92,86.7,13.0,Stormy,Bitter Gourd
2021-01-17,Bangalore,37.6,60,0.0,40.5,Drizzle,Muskmelon
2018-10-17,Lucknow,33.3,44,0.0,23.7,Foggy,Muskmelon
2015-11-26,Hyderabad,21.2,85,0.0,2.4,Sunny,Muskmelon
2024-11-11,Patna,13.3,74,0.0,3.2,Foggy,Wheat
2020-10-08,Pune,17.5,81,0.0,42.8,Rainy,Lentils
2015-05-12,Pune,10.3,45,102.6,26.4,Hazy,Muskmelon
2022-05-13,Lucknow,18.5,86,0.0,42.2,Rainy,Peas
2016-11-29,Hyderabad,23.8,25,0.0,30.0,Sunny,Muskmelon
2015-05-08,Lucknow,32.2,28,0.0,7.9,Sunny,Muskmelon
2020-06-01,Ahmedabad,37.8,41,0.0,19.8,Hazy,Cucumber
2015-09-04,Indore,34.4,99,0.0,21.0,Stormy,Muskmelon
2017-05-20,Visakhapatnam,37.9,35,0.0,45.8,Sunny,Watermelon
2018-10-13,Bhopal,27.3,60,0.0,7.6,Hazy,Bitter Gourd
2021-05-14,Bhopal,38.1,71,132.0,8.9,Sunny,Millets
2017-04-09,Ahmedabad,16.4,39,0.0,22.3,Cloudy,Lentils
2022-11-09,Mumbai,40.5,94,0.0,28.9,Hazy,Bitter Gourd
2016-11-30,Bangalore,30.2,83,0.0,36.5,Drizzle,Watermelon
2017-08-25,Chennai,25.2,40,13.4,22.4,Rainy,Watermelon
2024-04-20,Mumbai,22.4,76,0.0,2.8,Sunny,Pumpkin
2019-07-22,Kochi,16.6,95,0.0,39.1,Rainy,Wheat
2018-05-25,Kolkata,25.1,33,0.0,43.0,Sunny,Watermelon
2018-10-23,Coimbatore,35.7,95,249.1,34.7,Hazy,Pigeon Pea
2015-01-14,Kolkata,13.2,61,0.0,10.2,Foggy,Peas
2016-11-23,Jaipur,40.5,38,294.3,12.1,Foggy,Jute
2016-07-21,Coimbatore,18.7,39,0.0,18.5,Stormy,Wheat
2017-05-25,Mumbai,21.0,80,0.0,16.7,Stormy,Bitter Gourd
2016-11-16,Bangalore,25.8,73,0.0,47.0,Drizzle,Pumpkin
2015-08-07,Visakhapatnam,22.3,73,0.0,21.1,Cloudy,Bitter Gourd
2020-08-30,Bhopal,21.9,68,0.0,30.0,Hazy,Watermelon
2024-02-20,Jaipur,39.6,40,0.0,24.8,Drizzle,Pumpkin
2022-09-06,Bhopal,17.4,49,0.0,9.8,Drizzle,Mustard
2015-10-07,Delhi,44.9,54,0.0,6.6,Hazy,Cucumber
2015-12-30,Chandigarh,32.5,74,139.4,17.7,Rainy,Rice
2019-08-15,Pune,10.8,48,0.0,11.9,Stormy,Wheat
2023-06-05,Hyderabad,44.7,71,0.0,12.0,Rainy,Pumpkin
2024-11-30,Indore,33.0,25,40.8,45.8,Sunny,Pumpkin
2024-04-20,Lucknow,18.1,92,0.0,36.0,Foggy,Gram
2021-03-13,Indore,19.9,46,0.0,10.2,Hazy,Wheat
2018-04-02,Bhopal,19.5,87,0.0,35.5,Drizzle,Mustard
2021-08-30,Pune,38.4,78,102.7,6.6,Rainy,Pigeon Pea
2017-05-01,Bangalore,18.7,97,49.5,4.8,Drizzle,Mustard
2018-12-31,Indore,10.3,34,195.4,45.5,Hazy,Bitter Gourd
2022-01-03,Lucknow,43.7,42,0.0,37.1,Sunny,Bitter Gourd
2017-06-28,Patna,20.7,85,0.0,31.7,Hazy,Bitter Gourd
2015-08-05,Bangalore,22.0,33,0.0,19.8,Foggy,Watermelon
2017-10-01,Pune,19.9,47,0.0,19.5,Cloudy,Gram
2024-09-15,Visakhapatnam,24.5,74,203.3,24.8,Drizzle,Watermelon
2020-08-01,Bhopal,37.4,95,0.0,8.2,Hazy,Watermelon
2016-07-03,Indore,36.7,39,0.0,43.2,Stormy,Watermelon
2017-09-02,Patna,44.7,83,0.0,8.9,Stormy,Pumpkin
2017-09-20,Coimbatore,42.4,75,0.0,0.9,Hazy,Bitter Gourd
2022-08-03,Bhopal,35.0,29,0.0,16.0,Drizzle,Cucumber
2022-06-18,Ahmedabad,10.3,100,212.7,38.3,Drizzle,Pumpkin
2018-01-13,Chennai,38.4,58,56.8,41.4,Hazy,Bitter Gourd
2024-06-04,Bhopal,11.8,36,0.0,9.5,Rainy,Gram
2024-10-29,Patna,28.3,50,0.0,49.8,Stormy,Pumpkin
2023-06-20,Ahmedabad,37.3,27,0.0,30.3,Foggy,Bitter Gourd
2016-03-30,Jaipur,13.7,67,0.0,2.0,Stormy,Barley
2024-04-30,Mumbai,43.6,99,205.0,6.5,Stormy,Cotton
2023-05-15,Pune,32.1,53,0.0,42.1,Foggy,Cucumber
2019-10-03,Kolkata,37.4,21,0.0,11.7,Stormy,Watermelon
2024-03-31,Ahmedabad,40.7,59,284.9,21.0,Cloudy,Jute
2020-03-03,Mumbai,14.5,79,173.9,42.9,Hazy,Pumpkin
2023-09-21,Coimbatore,44.9,80,270.4,39.7,Stormy,Rice
2022-06-11,Ahmedabad,39.8,90,0.0,17.5,Sunny,Muskmelon
2024-08-07,Bhopal,26.4,31,0.0,31.9,Drizzle,Muskmelon
2021-02-13,Pune,28.6,33,0.0,11.5,Cloudy,Watermelon
2022-11-26,Coimbatore,41.7,54,0.0,45.4,Drizzle,Pumpkin
2023-03-12,Mumbai,42.7,25,0.0,15.5,Stormy,Bitter Gourd
2020-03-21,Ahmedabad,31.7,38,0.0,16.9,Stormy,Bitter Gourd
2021-09-10,Mumbai,32.3,37,143.1,29.6,Rainy,Millets
2020-03-10,Bangalore,29.2,49,239.4,47.3,Foggy,Groundnut
2023-02-20,Jaipur,25.6,30,163.4,39.6,Sunny,Jute
2016-03-15,Visakhapatnam,27.4,38,0.0,39.4,Foggy,Cucumber
2015-07-09,Indore,29.3,89,131.8,31.8,Rainy,Soybean
2024-05-18,Bangalore,19.2,64,0.0,11.0,Foggy,Wheat
2022-06-13,Chandigarh,40.5,40,0.0,20.6,Cloudy,Pumpkin
2018-11-06,Bhopal,10.7,60,0.0,28.7,Rainy,Barley
2021-09-23,Jaipur,27.5,36,67.7,23.2,Sunny,Muskmelon
2023-02-14,Coimbatore,18.8,39,0.0,39.5,Hazy,Wheat
2022-03-01,Mumbai,26.9,49,211.7,38.9,Drizzle,Maize
2019-09-09,Hyderabad,34.9,33,0.0,46.7,Foggy,Cucumber
2022-08-21,Pune,43.8,24,0.0,11.7,Hazy,Bitter Gourd
2015-07-24,Kochi,26.5,42,198.8,37.9,Sunny,Groundnut
2017-02-19,Pune,34.3,67,229.7,37.4,Stormy,Cotton
2021-04-25,Delhi,33.9,99,0.0,25.9,Rainy,Bitter Gourd
2021-12-15,Bhopal,34.6,31,0.0,13.1,Hazy,Watermelon
2022-05-10,Lucknow,11.4,86,0.0,3.4,Foggy,Peas
2021-02-20,Nagpur,13.3,25,0.0,41.5,Foggy,Gram
2020-09-08,Bangalore,42.6,82,0.0,14.5,Drizzle,Pumpkin
2019-02-12,Chennai,21.2,24,0.0,32.0,Foggy,Pumpkin
2022-02-20,Jaipur,21.4,84,234.4,7.4,Sunny,Bitter Gourd
2019-03-04,Kolkata,18.0,66,0.2,23.4,Rainy,Lentils
2016-02-17,Nagpur,18.2,50,0.0,14.7,Hazy,Mustard
2018-05-22,Hyderabad,16.5,37,212.2,49.9,Rainy,Cucumber
2021-07-20,Hyderabad,41.3,90,294.7,32.0,Sunny,Millets
2016-04-04,Nagpur,40.1,62,0.0,16.7,Foggy,Pumpkin
2018-04-16,Chennai,30.5,48,0.0,36.9,Rainy,Bitter Gourd
2023-07-17,Bangalore,38.4,35,0.0,37.7,Rainy,Cucumber
2020-08-26,Ahmedabad,35.5,93,177.1,49.6,Foggy,Cotton
2019-02-21,Kochi,39.1,25,258.0,47.8,Cloudy,Jute
2020-06-03,Visakhapatnam,20.4,52,281.2,36.7,Cloudy,Bitter Gourd
2021-10-05,Hyderabad,24.2,72,0.0,32.8,Cloudy,Watermelon
2023-08-23,Kolkata,32.0,94,0.0,7.8,Drizzle,Muskmelon
2019-12-22,Chandigarh,11.8,80,0.0,8.8,Drizzle,Mustard
2018-05-20,Chandigarh,34.5,88,169.2,35.8,Foggy,Cotton
2022-11-25,Ahmedabad,24.5,43,0.0,36.3,Hazy,Cucumber
2024-04-19,Nagpur,21.0,47,0.0,20.1,Foggy,Watermelon
2018-04-02,Chennai,30.8,26,0.0,40.5,Cloudy,Watermelon
2023-09-23,Chandigarh,30.9,24,175.2,44.5,Drizzle,Rice
2019-03-14,Coimbatore,12.5,74,161.9,22.1,Rainy,Watermelon
2021-06-05,Jaipur,21.0,84,0.0,45.9,Rainy,Watermelon
2016-08-16,Kochi,21.6,52,0.0,34.8,Cloudy,Pumpkin
2022-12-05,Delhi,23.9,21,0.0,47.6,Sunny,Muskmelon
2023-02-21,Pune,14.4,71,0.0,49.7,Drizzle,Lentils
2021-12-09,Indore,20.4,29,0.0,23.7,Drizzle,Cucumber
2016-08-22,Mumbai,10.3,73,0.0,19.2,Hazy,Gram
2024-09-14,Hyderabad,13.7,32,63.9,32.9,Hazy,Muskmelon
2018-08-06,Patna,43.1,74,9.8,42.8,Hazy,Pumpkin
2022-08-10,Visakhapatnam,39.9,87,86.0,35.7,Cloudy,Watermelon
2021-10-30,Indore,44.1,95,286.6,32.0,Drizzle,Pigeon Pea
2017-05-16,Bhopal,26.0,99,10.4,26.8,Sunny,Muskmelon
2017-06-15,Pune,21.6,40,0.0,30.2,Rainy,Bitter Gourd
2020-05-06,Lucknow,19.0,52,0.0,11.9,Foggy,Peas
2016-12-27,Chennai,11.2,60,0.0,23.4,Stormy,Mustard
2020-05-04,Bangalore,40.3,70,0.0,18.7,Cloudy,Muskmelon
2021-02-05,Nagpur,21.4,62,0.0,24.3,Cloudy,Bitter Gourd
2018-07-31,Bangalore,38.1,100,0.0,37.5,Hazy,Cucumber
2019-09-17,Indore,19.7,42,0.0,37.3,Cloudy,Wheat
2015-05-23,Bhopal,32.9,54,239.8,48.3,Rainy,Groundnut
2016-06-11,Jaipur,25.2,89,245.8,12.7,Sunny,Jute
2015-04-27,Visakhapatnam,31.3,37,0.0,49.5,Cloudy,Bitter Gourd
2019-05-17,Bangalore,19.1,25,192.2,46.8,Cloudy,Pumpkin
2019-10-06,Kochi,15.7,47,0.0,4.9,Drizzle,Barley
2017-11-28,Indore,11.4,38,0.0,18.9,Foggy,Peas
2016-06-11,Jaipur,20.9,52,0.0,33.9,Sunny,Bitter Gourd
2016-08-19,Lucknow,11.6,65,41.4,46.5,Foggy,Wheat
2021-01-31,Coimbatore,22.5,27,0.0,26.7,Sunny,Bitter Gourd
2015-06-19,Hyderabad,16.0,100,0.0,14.8,Drizzle,Peas
2021-07-30,Pune,15.0,49,139.7,16.6,Rainy,Watermelon
2016-10-05,Chennai,15.8,54,133.5,45.9,Rainy,Watermelon
2022-07-24,Mumbai,38.4,53,0.0,25.4,Hazy,Watermelon
2019-07-28,Kochi,38.3,52,207.5,16.3,Sunny,Soybean
2024-04-03,Coimbatore,33.8,41,0.0,26.4,Rainy,Pumpkin
2019-10-25,Kolkata,39.2,51,159.0,5.3,Stormy,Cotton
2017-08-14,Coimbatore,26.0,64,0.0,1.4,Drizzle,Pumpkin
2022-06-01,Bhopal,13.0,97,0.0,19.8,Sunny,Peas
2017-02-03,Pune,38.6,45,0.0,2.5,Hazy,Pumpkin
2017-09-29,Coimbatore,41.3,61,221.4,18.7,Rainy,Pigeon Pea
2015-04-04,Chandigarh,34.8,57,0.0,8.1,Sunny,Bitter Gourd
2018-05-27,Indore,25.2,66,0.0,6.9,Cloudy,Watermelon
2020-08-10,Nagpur,44.9,78,252.4,9.7,Cloudy,Rice
2017-04-08,Ahmedabad,14.4,36,0.0,44.2,Sunny,Wheat
2018-07-30,Mumbai,22.5,36,285.9,48.4,Hazy,Watermelon
2022-05-26,Delhi,42.8,44,260.6,49.4,Cloudy,Groundnut
2021-09-11,Chandigarh,13.5,59,0.0,45.6,Foggy,Mustard
2019-06-02,Lucknow,44.8,31,0.0,18.9,Cloudy,Bitter Gourd
2021-04-11,Hyderabad,34.0,64,119.5,34.4,Stormy,Groundnut
2018-05-18,Visakhapatnam,32.7,56,0.0,24.3,Hazy,Bitter Gourd
2024-12-26,Indore,24.6,95,0.0,35.8,Sunny,Pumpkin
2017-02-09,Visakhapatnam,45.0,26,0.0,47.0,Sunny,Cucumber
2018-07-10,Chandigarh,25.9,90,0.0,3.5,Foggy,Cucumber
2021-02-09,Hyderabad,14.2,30,0.0,15.7,Foggy,Mustard
2015-06-12,Hyderabad,10.9,25,0.0,23.3,Sunny,Barley
2019-12-31,Hyderabad,34.9,41,0.0,46.7,Hazy,Watermelon
2023-09-21,Nagpur,41.6,64,0.0,45.3,Cloudy,Cucumber
2018-11-30,Ahmedabad,21.7,20,0.0,15.9,Stormy,Cucumber
